Vastus medialis (mV)	Time (ms)
-0.0195	0.225
-0.0308	0.226
-0.0315	0.227
-0.0256	0.228
-0.0181	0.229
-0.0091	0.23
-0.0038	0.231
-0.0068	0.232
-0.015	0.233
-0.0225	0.234
-0.0293	0.235
-0.0315	0.236
-0.033	0.237
-0.027	0.238
-0.021	0.239
-0.0195	0.24
-0.0158	0.241
-0.0165	0.242
-0.0173	0.243
-0.0143	0.244
-0.0068	0.245
0.003	0.246
0.0067	0.247
0.0015	0.248
-0.0068	0.249
-0.0195	0.25
-0.0293	0.251
-0.0323	0.252
-0.0256	0.253
-0.0083	0.254
0.0037	0.255
0.003	0.256
-0.0083	0.257
-0.0195	0.258
-0.027	0.259
-0.033	0.26
-0.0353	0.261
-0.0338	0.262
-0.0248	0.263
-0.0158	0.264
-0.0158	0.265
-0.0165	0.266
-0.0128	0.267
-0.0135	0.268
-0.0165	0.269
-0.0203	0.27
-0.0278	0.271
-0.0285	0.272
-0.0263	0.273
-0.0225	0.274
-0.0203	0.275
-0.033	0.276
-0.0323	0.277
-0.0195	0.278
-0.0068	0.279
0.0202	0.28
0.027	0.281
0.0165	0.282
0.0105	0.283
-0.003	0.284
-0.0068	0.285
-0.003	0.286
-0.003	0.287
-0.0008	0.288
-0.0068	0.289
-0.012	0.29
-0.0188	0.291
-0.0278	0.292
-0.0293	0.293
-0.033	0.294
-0.0315	0.295
-0.039	0.296
-0.048	0.297
-0.0428	0.298
-0.0308	0.299
-0.0143	0.3
-0.0068	0.301
-0.0046	0.302
-0.0068	0.303
-0.0098	0.304
-0.0105	0.305
-0.0053	0.306
-0.006	0.307
-0.0158	0.308
-0.0158	0.309
-0.024	0.31
-0.033	0.311
-0.033	0.312
-0.0353	0.313
-0.039	0.314
-0.0383	0.315
-0.033	0.316
-0.0233	0.317
-0.012	0.318
0.0045	0.319
0.0255	0.32
0.021	0.321
0.0037	0.322
-0.0128	0.323
-0.0323	0.324
-0.0346	0.325
-0.0256	0.326
-0.0105	0.327
0.0067	0.328
0.0142	0.329
0.0082	0.33
-0.0135	0.331
-0.033	0.332
-0.0375	0.333
-0.0368	0.334
-0.03	0.335
-0.0293	0.336
-0.027	0.337
-0.0256	0.338
-0.03	0.339
-0.021	0.34
-0.0165	0.341
-0.0188	0.342
-0.012	0.343
-0.0068	0.344
-0.0083	0.345
-0.003	0.346
0.003	0.347
0.0007	0.348
-0.0053	0.349
-0.0046	0.35
0.0052	0.351
0.003	0.352
-0.0046	0.353
-0.0165	0.354
-0.0225	0.355
-0.0293	0.356
-0.039	0.357
-0.0368	0.358
-0.0278	0.359
-0.0008	0.36
0.0172	0.361
0.0165	0.362
0.0082	0.363
-0.0046	0.364
-0.0053	0.365
-0.0143	0.366
-0.0188	0.367
-0.0263	0.368
-0.042	0.369
-0.0413	0.37
-0.0338	0.371
-0.0353	0.372
-0.0436	0.373
-0.0503	0.374
-0.0593	0.375
-0.0653	0.376
-0.0533	0.377
-0.0323	0.378
-0.0068	0.379
0.0082	0.38
0.0037	0.381
0.0015	0.382
0.0015	0.383
0.0015	0.384
0.0105	0.385
0.0157	0.386
0.0142	0.387
0.0	0.388
-0.0218	0.389
-0.0293	0.39
-0.0338	0.391
-0.042	0.392
-0.0413	0.393
-0.0443	0.394
-0.0368	0.395
-0.012	0.396
0.009	0.397
0.0255	0.398
0.021	0.399
0.0142	0.4
0.003	0.401
-0.0158	0.402
-0.0225	0.403
-0.0248	0.404
-0.0233	0.405
-0.0256	0.406
-0.0203	0.407
0.0015	0.408
0.0127	0.409
0.006	0.41
-0.0046	0.411
-0.003	0.412
-0.0068	0.413
-0.012	0.414
-0.0218	0.415
-0.042	0.416
-0.0518	0.417
-0.0458	0.418
-0.0256	0.419
-0.0233	0.42
-0.0256	0.421
-0.0135	0.422
-0.0083	0.423
0.003	0.424
0.009	0.425
-0.0053	0.426
-0.0225	0.427
-0.0293	0.428
-0.0315	0.429
-0.039	0.43
-0.042	0.431
-0.0383	0.432
-0.0383	0.433
-0.0338	0.434
-0.03	0.435
-0.0203	0.436
-0.0098	0.437
-0.0046	0.438
0.0082	0.439
0.0165	0.44
0.027	0.441
0.0307	0.442
0.0157	0.443
0.0015	0.444
-0.012	0.445
-0.033	0.446
-0.0518	0.447
-0.057	0.448
-0.048	0.449
-0.0173	0.45
0.0172	0.451
0.0112	0.452
0.0007	0.453
-0.0053	0.454
-0.0135	0.455
-0.0046	0.456
-0.003	0.457
-0.0218	0.458
-0.0398	0.459
-0.0405	0.46
-0.045	0.461
-0.0555	0.462
-0.0495	0.463
-0.0346	0.464
-0.0158	0.465
-0.006	0.466
-0.0098	0.467
-0.0128	0.468
-0.0143	0.469
-0.0023	0.47
0.0187	0.471
0.024	0.472
0.0277	0.473
0.027	0.474
0.006	0.475
-0.0195	0.476
-0.0398	0.477
-0.0518	0.478
-0.0653	0.479
-0.0871	0.48
-0.0871	0.481
-0.0691	0.482
-0.0398	0.483
-0.0068	0.484
0.006	0.485
0.0067	0.486
0.0007	0.487
-0.0008	0.488
0.0075	0.489
0.006	0.49
-0.0023	0.491
-0.012	0.492
-0.0068	0.493
0.0037	0.494
0.0067	0.495
0.006	0.496
-0.0038	0.497
-0.003	0.498
-0.0075	0.499
-0.0113	0.5
-0.0158	0.501
-0.027	0.502
-0.0188	0.503
-0.0165	0.504
-0.0233	0.505
-0.0293	0.506
-0.0443	0.507
-0.048	0.508
-0.039	0.509
-0.0278	0.51
-0.0173	0.511
-0.0143	0.512
0.003	0.513
0.0202	0.514
0.0232	0.515
0.0157	0.516
0.003	0.517
-0.0091	0.518
-0.0225	0.519
-0.0285	0.52
-0.0315	0.521
-0.0278	0.522
-0.0203	0.523
-0.0195	0.524
-0.0188	0.525
-0.0188	0.526
-0.0105	0.527
-0.0083	0.528
-0.012	0.529
-0.0165	0.53
-0.0181	0.531
-0.0173	0.532
-0.0195	0.533
-0.0218	0.534
-0.0113	0.535
0.0195	0.536
0.0457	0.537
0.0427	0.538
0.0067	0.539
-0.0315	0.54
-0.0518	0.541
-0.0675	0.542
-0.0713	0.543
-0.0691	0.544
-0.057	0.545
-0.0368	0.546
-0.0346	0.547
-0.0308	0.548
-0.033	0.549
-0.0368	0.55
-0.024	0.551
-0.0075	0.552
0.0067	0.553
0.018	0.554
0.0352	0.555
0.0382	0.556
0.0255	0.557
0.0202	0.558
-0.0038	0.559
-0.0368	0.56
-0.0503	0.561
-0.0495	0.562
-0.039	0.563
-0.033	0.564
-0.03	0.565
-0.0338	0.566
-0.0315	0.567
-0.0143	0.568
0.0112	0.569
0.042	0.57
0.0562	0.571
0.042	0.572
0.0232	0.573
-0.0105	0.574
-0.042	0.575
-0.0443	0.576
-0.048	0.577
-0.057	0.578
-0.0803	0.579
-0.0915	0.58
-0.0856	0.581
-0.0721	0.582
-0.0443	0.583
-0.0225	0.584
0.0	0.585
0.012	0.586
0.0142	0.587
0.0172	0.588
0.0165	0.589
0.0015	0.59
-0.0158	0.591
-0.0091	0.592
0.0075	0.593
0.0307	0.594
0.0465	0.595
0.039	0.596
0.0195	0.597
-0.0053	0.598
-0.0315	0.599
-0.0405	0.6
-0.0405	0.601
-0.0383	0.602
-0.0338	0.603
-0.0353	0.604
-0.0443	0.605
-0.0533	0.606
-0.0548	0.607
-0.0555	0.608
-0.0511	0.609
-0.057	0.61
-0.0578	0.611
-0.0158	0.612
0.0172	0.613
0.0277	0.614
0.039	0.615
0.0457	0.616
0.0315	0.617
0.0142	0.618
0.0247	0.619
0.0345	0.62
0.0255	0.621
0.0045	0.622
-0.0105	0.623
-0.0225	0.624
-0.0495	0.625
-0.0668	0.626
-0.0698	0.627
-0.0608	0.628
-0.0533	0.629
-0.0555	0.63
-0.0555	0.631
-0.0375	0.632
-0.0008	0.633
0.0382	0.634
0.0562	0.635
0.045	0.636
0.0165	0.637
-0.012	0.638
-0.0263	0.639
-0.033	0.64
-0.0375	0.641
-0.0346	0.642
-0.024	0.643
-0.0188	0.644
-0.0165	0.645
-0.0308	0.646
-0.0645	0.647
-0.0668	0.648
-0.0608	0.649
-0.0953	0.65
-0.0975	0.651
-0.0323	0.652
0.0382	0.653
0.0795	0.654
0.1155	0.655
0.1222	0.656
0.1147	0.657
0.1327	0.658
0.0937	0.659
0.0217	0.66
-0.0443	0.661
-0.1043	0.662
-0.1313	0.663
-0.132	0.664
-0.1065	0.665
-0.0975	0.666
-0.0803	0.667
-0.048	0.668
-0.0256	0.669
-0.0143	0.67
0.039	0.671
0.09	0.672
0.0315	0.673
-0.012	0.674
-0.0488	0.675
-0.0885	0.676
-0.075	0.677
-0.0615	0.678
-0.0338	0.679
-0.06	0.68
-0.0735	0.681
-0.0256	0.682
-0.0105	0.683
-0.015	0.684
-0.042	0.685
-0.0413	0.686
-0.0233	0.687
-0.033	0.688
-0.0436	0.689
-0.0578	0.69
-0.0578	0.691
-0.0188	0.692
0.0607	0.693
0.0975	0.694
0.0937	0.695
0.0795	0.696
0.0465	0.697
0.0292	0.698
-0.006	0.699
-0.0436	0.7
-0.1013	0.701
-0.1365	0.702
-0.1013	0.703
-0.0578	0.704
0.0195	0.705
0.0682	0.706
0.0495	0.707
0.0367	0.708
0.0165	0.709
-0.006	0.71
-0.0173	0.711
-0.0256	0.712
-0.003	0.713
0.0682	0.714
0.1222	0.715
0.1087	0.716
0.069	0.717
0.0082	0.718
-0.0278	0.719
-0.0615	0.72
-0.0938	0.721
-0.1021	0.722
-0.1185	0.723
-0.099	0.724
-0.0788	0.725
-0.0563	0.726
-0.0361	0.727
-0.0346	0.728
0.0007	0.729
0.0742	0.73
0.108	0.731
0.0555	0.732
-0.0083	0.733
-0.0788	0.734
-0.0945	0.735
-0.0818	0.736
-0.0885	0.737
-0.0818	0.738
-0.0945	0.739
-0.0675	0.74
-0.0443	0.741
-0.0315	0.742
-0.0075	0.743
0.0045	0.744
0.0427	0.745
0.0607	0.746
0.0442	0.747
0.0285	0.748
0.0307	0.749
0.0585	0.75
0.0472	0.751
-0.0278	0.752
-0.0945	0.753
-0.1523	0.754
-0.1763	0.755
-0.1635	0.756
-0.1283	0.757
-0.0533	0.758
0.0045	0.759
0.0585	0.76
0.0997	0.761
0.0795	0.762
0.042	0.763
0.0375	0.764
0.069	0.765
0.0727	0.766
0.0757	0.767
0.0892	0.768
0.126	0.769
0.1642	0.77
0.105	0.771
-0.0165	0.772
-0.1515	0.773
-0.2213	0.774
-0.252	0.775
-0.2558	0.776
-0.2438	0.777
-0.2055	0.778
-0.1253	0.779
-0.0413	0.78
0.1117	0.781
0.2272	0.782
0.225	0.783
0.207	0.784
0.1297	0.785
0.045	0.786
0.0592	0.787
0.066	0.788
0.0225	0.789
-0.0758	0.79
-0.2393	0.791
-0.375	0.792
-0.354	0.793
-0.2288	0.794
-0.1178	0.795
-0.0278	0.796
0.0517	0.797
0.12	0.798
0.1282	0.799
0.1237	0.8
0.1402	0.801
0.1687	0.802
0.1965	0.803
0.1012	0.804
-0.027	0.805
-0.033	0.806
0.036	0.807
0.0165	0.808
-0.063	0.809
-0.1411	0.81
-0.2138	0.811
-0.1545	0.812
-0.027	0.813
0.0915	0.814
0.1852	0.815
0.312	0.816
0.3472	0.817
0.1612	0.818
-0.1178	0.819
-0.3406	0.82
-0.3795	0.821
-0.3668	0.822
-0.3413	0.823
-0.2761	0.824
-0.177	0.825
-0.0495	0.826
0.0022	0.827
0.0135	0.828
0.0217	0.829
0.0255	0.83
0.012	0.831
-0.0083	0.832
-0.0158	0.833
-0.0203	0.834
-0.0113	0.835
-0.0233	0.836
-0.03	0.837
0.0075	0.838
0.0622	0.839
0.1312	0.84
0.174	0.841
0.1477	0.842
0.1132	0.843
0.0727	0.844
0.0562	0.845
0.0817	0.846
0.0427	0.847
-0.0181	0.848
-0.0308	0.849
-0.0195	0.85
0.003	0.851
-0.0285	0.852
-0.078	0.853
-0.105	0.854
-0.1215	0.855
-0.1058	0.856
-0.1043	0.857
-0.1215	0.858
-0.0256	0.859
0.1335	0.86
0.123	0.861
0.0052	0.862
-0.0825	0.863
-0.0975	0.864
0.009	0.865
0.1207	0.866
0.144	0.867
0.057	0.868
-0.0353	0.869
-0.1335	0.87
-0.2018	0.871
-0.1808	0.872
-0.1628	0.873
-0.006	0.874
0.1387	0.875
0.1552	0.876
0.1162	0.877
0.0675	0.878
0.0592	0.879
0.0067	0.88
-0.0608	0.881
-0.093	0.882
-0.0203	0.883
0.1237	0.884
0.159	0.885
0.024	0.886
-0.156	0.887
-0.2873	0.888
-0.3578	0.889
-0.3773	0.89
-0.3585	0.891
-0.273	0.892
-0.1545	0.893
-0.0578	0.894
0.0255	0.895
0.051	0.896
0.0547	0.897
0.1867	0.898
0.3975	0.899
0.5655	0.9
0.408	0.901
0.078	0.902
-0.1215	0.903
-0.1943	0.904
-0.159	0.905
-0.2085	0.906
-0.1598	0.907
-0.0915	0.908
-0.0563	0.909
0.072	0.91
0.1222	0.911
0.1372	0.912
0.0877	0.913
0.0922	0.914
0.1485	0.915
0.1207	0.916
0.0465	0.917
-0.0443	0.918
-0.0938	0.919
-0.1441	0.92
-0.183	0.921
-0.1928	0.922
-0.1778	0.923
-0.156	0.924
-0.123	0.925
-0.0615	0.926
-0.0263	0.927
-0.0248	0.928
-0.0338	0.929
-0.0173	0.93
0.0022	0.931
0.0135	0.932
0.0345	0.933
0.0652	0.934
0.1005	0.935
0.0892	0.936
0.069	0.937
0.0285	0.938
-0.0383	0.939
-0.057	0.94
-0.039	0.941
-0.033	0.942
-0.0765	0.943
-0.0878	0.944
-0.033	0.945
0.039	0.946
0.057	0.947
0.03	0.948
0.0255	0.949
-0.006	0.95
-0.0691	0.951
-0.1275	0.952
-0.1478	0.953
-0.159	0.954
-0.1373	0.955
-0.0638	0.956
-0.0315	0.957
-0.0203	0.958
0.0195	0.959
0.0607	0.96
0.1185	0.961
0.1477	0.962
0.1087	0.963
0.2257	0.964
0.4087	0.965
0.3442	0.966
0.0742	0.967
-0.1935	0.968
-0.3105	0.969
-0.2858	0.97
-0.2985	0.971
-0.2888	0.972
-0.1935	0.973
-0.0675	0.974
0.1927	0.975
0.3585	0.976
0.2542	0.977
0.075	0.978
-0.1335	0.979
-0.2708	0.98
-0.2543	0.981
-0.2205	0.982
-0.1635	0.983
-0.0608	0.984
0.0427	0.985
0.0015	0.986
-0.1741	0.987
-0.123	0.988
0.1035	0.989
0.1665	0.99
0.156	0.991
0.15	0.992
0.1057	0.993
-0.024	0.994
-0.2625	0.995
-0.3008	0.996
-0.1433	0.997
-0.0436	0.998
0.0142	0.999
0.039	1.0
0.1402	1.001
0.2182	1.002
0.1552	1.003
0.0555	1.004
-0.0428	1.005
-0.0495	1.006
-0.0548	1.007
-0.093	1.008
-0.0953	1.009
-0.0645	1.01
-0.0706	1.011
-0.0713	1.012
-0.0555	1.013
0.0015	1.014
0.1425	1.015
0.207	1.016
0.174	1.017
0.0727	1.018
0.0405	1.019
-0.003	1.02
-0.1058	1.021
-0.1448	1.022
-0.18	1.023
-0.1215	1.024
-0.0533	1.025
-0.048	1.026
-0.0518	1.027
-0.0563	1.028
-0.0405	1.029
0.0465	1.03
0.2392	1.031
0.3652	1.032
0.2932	1.033
0.096	1.034
-0.0998	1.035
-0.2348	1.036
-0.3383	1.037
-0.4028	1.038
-0.3158	1.039
-0.1178	1.04
0.0307	1.041
0.0675	1.042
0.0532	1.043
0.0255	1.044
-0.0165	1.045
-0.0308	1.046
-0.048	1.047
-0.0413	1.048
0.0255	1.049
0.1155	1.05
0.1635	1.051
0.072	1.052
-0.0608	1.053
-0.129	1.054
-0.1328	1.055
-0.0818	1.056
-0.0555	1.057
-0.0488	1.058
0.0015	1.059
0.0562	1.06
0.105	1.061
0.1425	1.062
0.1125	1.063
0.0922	1.064
0.0285	1.065
-0.0803	1.066
-0.1275	1.067
-0.1493	1.068
-0.132	1.069
-0.1095	1.07
-0.1275	1.071
-0.126	1.072
-0.0458	1.073
0.1357	1.074
0.486	1.075
0.7252	1.076
0.486	1.077
0.0585	1.078
-0.3233	1.079
-0.4658	1.08
-0.456	1.081
-0.543	1.082
-0.4005	1.083
-0.219	1.084
-0.057	1.085
0.1095	1.086
0.0937	1.087
0.0787	1.088
0.0292	1.089
-0.0165	1.09
-0.0405	1.091
-0.0735	1.092
-0.0773	1.093
-0.0945	1.094
-0.0713	1.095
0.1275	1.096
0.4965	1.097
0.6337	1.098
0.4027	1.099
0.0547	1.1
-0.168	1.101
-0.1928	1.102
-0.3338	1.103
-0.465	1.104
-0.3406	1.105
-0.1965	1.106
-0.066	1.107
-0.003	1.108
-0.0518	1.109
-0.1508	1.11
-0.2325	1.111
-0.216	1.112
-0.111	1.113
0.0232	1.114
0.1725	1.115
0.3585	1.116
0.4785	1.117
0.4387	1.118
0.3315	1.119
0.2647	1.12
0.2047	1.121
0.1155	1.122
-0.015	1.123
-0.1373	1.124
-0.2295	1.125
-0.2843	1.126
-0.246	1.127
-0.2033	1.128
-0.1696	1.129
-0.1095	1.13
-0.0075	1.131
0.0645	1.132
-0.0053	1.133
-0.1388	1.134
-0.2325	1.135
-0.1958	1.136
-0.015	1.137
0.0885	1.138
0.0615	1.139
0.147	1.14
0.1687	1.141
0.0465	1.142
-0.0668	1.143
-0.0975	1.144
-0.0706	1.145
-0.081	1.146
-0.0165	1.147
0.0307	1.148
0.0555	1.149
0.0442	1.15
-0.0256	1.151
-0.0923	1.152
-0.1463	1.153
-0.1381	1.154
-0.1478	1.155
-0.1133	1.156
-0.063	1.157
-0.033	1.158
0.0367	1.159
0.0705	1.16
0.072	1.161
0.0667	1.162
0.0502	1.163
0.0067	1.164
-0.0128	1.165
0.0135	1.166
0.1042	1.167
0.1207	1.168
0.0082	1.169
-0.042	1.17
-0.084	1.171
-0.0495	1.172
-0.0361	1.173
-0.0953	1.174
-0.09	1.175
-0.135	1.176
-0.111	1.177
-0.0015	1.178
0.0495	1.179
0.0787	1.18
0.1537	1.181
0.1995	1.182
0.1417	1.183
0.033	1.184
-0.1313	1.185
-0.216	1.186
-0.18	1.187
-0.1365	1.188
-0.0893	1.189
-0.105	1.19
-0.123	1.191
-0.0555	1.192
-0.0195	1.193
-0.0218	1.194
-0.0008	1.195
0.0375	1.196
0.1005	1.197
0.123	1.198
0.1342	1.199
0.1762	1.2
0.1372	1.201
0.042	1.202
-0.0691	1.203
-0.1553	1.204
-0.1478	1.205
-0.123	1.206
-0.0818	1.207
-0.06	1.208
-0.0165	1.209
0.084	1.21
0.1387	1.211
0.1155	1.212
0.024	1.213
0.0022	1.214
0.1065	1.215
0.105	1.216
-0.0165	1.217
-0.0203	1.218
0.0225	1.219
0.015	1.22
-0.1455	1.221
-0.2955	1.222
-0.2648	1.223
-0.186	1.224
-0.0795	1.225
-0.0383	1.226
0.042	1.227
0.0892	1.228
-0.057	1.229
-0.1665	1.23
-0.1635	1.231
-0.1335	1.232
-0.1021	1.233
-0.0593	1.234
0.0577	1.235
0.1327	1.236
0.081	1.237
0.024	1.238
-0.0233	1.239
-0.0113	1.24
0.0457	1.241
0.0847	1.242
0.1237	1.243
0.099	1.244
0.0975	1.245
0.084	1.246
0.0142	1.247
-0.0098	1.248
-0.0338	1.249
-0.0263	1.25
-0.042	1.251
-0.0795	1.252
-0.0856	1.253
-0.135	1.254
-0.1696	1.255
-0.1065	1.256
-0.0293	1.257
0.0412	1.258
0.1012	1.259
0.099	1.26
0.039	1.261
-0.0368	1.262
-0.054	1.263
-0.021	1.264
0.0352	1.265
0.042	1.266
0.0495	1.267
0.12	1.268
0.1447	1.269
0.0982	1.27
0.0187	1.271
-0.0158	1.272
-0.0818	1.273
-0.1538	1.274
-0.2048	1.275
-0.2288	1.276
-0.1598	1.277
-0.1741	1.278
-0.1508	1.279
-0.105	1.28
-0.1208	1.281
-0.0803	1.282
-0.0698	1.283
-0.0645	1.284
-0.0458	1.285
0.0105	1.286
0.1222	1.287
0.2085	1.288
0.177	1.289
0.0555	1.29
-0.039	1.291
-0.1006	1.292
-0.0878	1.293
-0.042	1.294
-0.0091	1.295
0.0607	1.296
0.1477	1.297
0.1815	1.298
0.1305	1.299
0.084	1.3
0.0337	1.301
-0.0368	1.302
-0.0706	1.303
-0.0691	1.304
-0.075	1.305
-0.0953	1.306
-0.0743	1.307
-0.0233	1.308
0.0352	1.309
0.0495	1.31
0.0142	1.311
0.0067	1.312
-0.0038	1.313
-0.03	1.314
-0.0218	1.315
0.024	1.316
0.0577	1.317
0.0585	1.318
0.1042	1.319
0.0937	1.32
-0.012	1.321
-0.0698	1.322
-0.1605	1.323
-0.246	1.324
-0.3098	1.325
-0.3218	1.326
-0.1905	1.327
-0.06	1.328
-0.0015	1.329
-0.024	1.33
-0.0225	1.331
0.006	1.332
0.0525	1.333
0.1155	1.334
0.1065	1.335
0.0727	1.336
0.0307	1.337
-0.0068	1.338
-0.0645	1.339
-0.1073	1.34
-0.111	1.341
-0.0818	1.342
-0.0195	1.343
0.024	1.344
0.0997	1.345
0.153	1.346
0.1297	1.347
0.0592	1.348
-0.0053	1.349
-0.042	1.35
-0.0495	1.351
-0.0293	1.352
-0.027	1.353
0.0067	1.354
0.0525	1.355
0.063	1.356
0.021	1.357
-0.0533	1.358
-0.1193	1.359
-0.1418	1.36
-0.0975	1.361
-0.0548	1.362
0.0142	1.363
0.1065	1.364
0.1245	1.365
0.0982	1.366
0.078	1.367
0.0142	1.368
-0.0975	1.369
-0.1696	1.37
-0.1575	1.371
-0.123	1.372
-0.0743	1.373
-0.0383	1.374
-0.0195	1.375
0.0007	1.376
0.0015	1.377
0.0082	1.378
-0.0105	1.379
-0.0181	1.38
0.0007	1.381
0.0457	1.382
0.09	1.383
0.0472	1.384
-0.0158	1.385
-0.0608	1.386
-0.0743	1.387
-0.0675	1.388
-0.0915	1.389
-0.0953	1.39
-0.0691	1.391
-0.0443	1.392
-0.027	1.393
-0.0158	1.394
-0.0143	1.395
-0.0083	1.396
0.0082	1.397
0.0412	1.398
0.063	1.399
0.0517	1.4
0.0172	1.401
-0.0158	1.402
-0.0128	1.403
-0.0128	1.404
-0.0278	1.405
-0.0375	1.406
-0.0353	1.407
-0.0285	1.408
-0.0278	1.409
-0.033	1.41
-0.0518	1.411
-0.0518	1.412
-0.039	1.413
-0.0173	1.414
0.036	1.415
0.1305	1.416
0.2077	1.417
0.147	1.418
0.015	1.419
-0.1328	1.42
-0.2048	1.421
-0.1815	1.422
-0.1726	1.423
-0.0968	1.424
0.0105	1.425
0.0975	1.426
0.1155	1.427
0.0802	1.428
0.0232	1.429
-0.0608	1.43
-0.1103	1.431
-0.156	1.432
-0.1373	1.433
-0.093	1.434
-0.0593	1.435
-0.0038	1.436
0.0547	1.437
0.1282	1.438
0.1042	1.439
0.0367	1.44
0.015	1.441
-0.0158	1.442
-0.0128	1.443
-0.003	1.444
0.0202	1.445
0.057	1.446
0.0352	1.447
-0.0113	1.448
-0.0638	1.449
-0.0975	1.45
-0.0975	1.451
-0.09	1.452
-0.0668	1.453
-0.0533	1.454
-0.0428	1.455
-0.003	1.456
0.093	1.457
0.1522	1.458
0.093	1.459
0.0015	1.46
-0.084	1.461
-0.1006	1.462
-0.0923	1.463
-0.1013	1.464
-0.078	1.465
-0.0623	1.466
-0.054	1.467
-0.0368	1.468
-0.027	1.469
-0.0233	1.47
-0.0203	1.471
-0.039	1.472
-0.033	1.473
0.0345	1.474
0.0952	1.475
