Vastus medialis (mV)	Time (ms)
-0.0015	1.511
-0.0008	1.512
-0.003	1.513
-0.0053	1.514
-0.0015	1.515
0.0075	1.516
0.0255	1.517
0.0405	1.518
0.048	1.519
0.0495	1.52
0.039	1.521
0.027	1.522
0.0112	1.523
-0.0008	1.524
-0.0023	1.525
-0.0091	1.526
-0.0143	1.527
-0.0218	1.528
-0.0278	1.529
-0.0323	1.53
-0.0361	1.531
-0.0315	1.532
-0.0225	1.533
-0.012	1.534
-0.0008	1.535
0.0097	1.536
0.0255	1.537
0.0367	1.538
0.039	1.539
0.033	1.54
0.0247	1.541
0.0195	1.542
0.012	1.543
0.0067	1.544
0.0007	1.545
-0.012	1.546
-0.0233	1.547
-0.0293	1.548
-0.03	1.549
-0.0218	1.55
-0.0165	1.551
-0.012	1.552
-0.0075	1.553
-0.006	1.554
-0.0046	1.555
-0.0008	1.556
0.0082	1.557
0.0127	1.558
0.0127	1.559
0.009	1.56
0.0015	1.561
-0.0038	1.562
-0.0143	1.563
-0.0233	1.564
-0.0256	1.565
-0.0203	1.566
-0.0098	1.567
-0.0053	1.568
-0.0008	1.569
0.003	1.57
0.0052	1.571
0.0082	1.572
0.0082	1.573
0.0172	1.574
0.0217	1.575
0.018	1.576
0.012	1.577
0.0015	1.578
-0.0068	1.579
-0.0165	1.58
-0.021	1.581
-0.0188	1.582
-0.012	1.583
-0.0015	1.584
0.0022	1.585
0.0015	1.586
0.0037	1.587
0.0082	1.588
0.009	1.589
0.009	1.59
0.0157	1.591
0.0165	1.592
0.0127	1.593
0.0067	1.594
0.0007	1.595
-0.006	1.596
-0.015	1.597
-0.0181	1.598
-0.0143	1.599
-0.006	1.6
-0.0008	1.601
0.0015	1.602
0.0067	1.603
0.0067	1.604
0.0097	1.605
0.012	1.606
0.0165	1.607
0.0217	1.608
0.0142	1.609
0.0052	1.61
-0.0038	1.611
-0.0098	1.612
-0.015	1.613
-0.0188	1.614
-0.0195	1.615
-0.0165	1.616
-0.0068	1.617
-0.0023	1.618
-0.0023	1.619
0.003	1.62
0.0037	1.621
0.0037	1.622
0.0075	1.623
0.0157	1.624
0.018	1.625
0.0127	1.626
0.006	1.627
-0.003	1.628
-0.0098	1.629
-0.0165	1.63
-0.0233	1.631
-0.0233	1.632
-0.0195	1.633
-0.0158	1.634
-0.0165	1.635
-0.0158	1.636
-0.0113	1.637
-0.0053	1.638
-0.0015	1.639
0.0052	1.64
0.0127	1.641
0.0195	1.642
0.0195	1.643
0.0165	1.644
0.0142	1.645
0.0067	1.646
0.003	1.647
0.0	1.648
0.003	1.649
0.009	1.65
0.012	1.651
0.0142	1.652
0.009	1.653
0.006	1.654
0.0045	1.655
0.0037	1.656
0.0075	1.657
0.0082	1.658
0.0067	1.659
0.0015	1.66
-0.0053	1.661
-0.0135	1.662
-0.021	1.663
-0.0248	1.664
-0.021	1.665
-0.0128	1.666
-0.0083	1.667
-0.0053	1.668
-0.0015	1.669
0.0022	1.67
0.0067	1.671
0.009	1.672
0.012	1.673
0.0202	1.674
0.0225	1.675
0.0127	1.676
0.0052	1.677
-0.0023	1.678
-0.0105	1.679
-0.0188	1.68
-0.027	1.681
-0.0285	1.682
-0.0203	1.683
-0.0105	1.684
-0.0068	1.685
-0.0008	1.686
0.0052	1.687
0.0082	1.688
0.0127	1.689
0.015	1.69
0.0217	1.691
0.0195	1.692
0.012	1.693
0.009	1.694
0.0037	1.695
-0.0015	1.696
-0.0105	1.697
-0.0165	1.698
-0.0165	1.699
-0.0158	1.7
-0.0098	1.701
-0.0023	1.702
0.0015	1.703
0.0045	1.704
0.0067	1.705
0.0105	1.706
0.018	1.707
0.0202	1.708
0.0157	1.709
0.006	1.71
-0.0023	1.711
-0.0053	1.712
-0.0143	1.713
-0.0218	1.714
-0.0181	1.715
-0.0128	1.716
-0.012	1.717
-0.0068	1.718
-0.0015	1.719
0.0007	1.72
0.0075	1.721
0.0127	1.722
0.0165	1.723
0.018	1.724
0.0165	1.725
0.0105	1.726
0.0015	1.727
-0.0053	1.728
-0.0143	1.729
-0.0225	1.73
-0.027	1.731
-0.024	1.732
-0.0158	1.733
-0.0105	1.734
-0.0105	1.735
-0.0068	1.736
-0.003	1.737
-0.0023	1.738
0.003	1.739
0.012	1.74
0.0165	1.741
0.0165	1.742
0.012	1.743
0.0045	1.744
0.0007	1.745
-0.0038	1.746
-0.0053	1.747
0.0015	1.748
0.0105	1.749
0.0195	1.75
0.012	1.751
0.0022	1.752
0.003	1.753
0.0052	1.754
0.0105	1.755
0.012	1.756
0.0157	1.757
0.0195	1.758
0.0142	1.759
0.0067	1.76
-0.0015	1.761
-0.0105	1.762
-0.0218	1.763
-0.0278	1.764
-0.0278	1.765
-0.0233	1.766
-0.0181	1.767
-0.0158	1.768
-0.0105	1.769
-0.0091	1.77
-0.0105	1.771
-0.003	1.772
0.0045	1.773
0.0142	1.774
0.021	1.775
0.0157	1.776
0.0127	1.777
0.0105	1.778
0.0105	1.779
0.0082	1.78
0.0052	1.781
0.0142	1.782
0.0202	1.783
0.0127	1.784
0.0015	1.785
-0.0008	1.786
0.0015	1.787
0.0022	1.788
0.0015	1.789
0.0052	1.79
0.0082	1.791
0.003	1.792
-0.0015	1.793
-0.015	1.794
-0.024	1.795
-0.0278	1.796
-0.033	1.797
-0.0278	1.798
-0.0188	1.799
-0.0105	1.8
-0.0053	1.801
-0.0046	1.802
-0.0015	1.803
0.0022	1.804
0.0052	1.805
0.0082	1.806
0.0157	1.807
0.0195	1.808
0.015	1.809
0.0105	1.81
0.012	1.811
0.009	1.812
-0.0008	1.813
-0.0046	1.814
-0.0046	1.815
0.0022	1.816
0.009	1.817
0.0097	1.818
0.0105	1.819
0.012	1.82
0.0112	1.821
0.0067	1.822
0.0075	1.823
0.012	1.824
0.009	1.825
0.0007	1.826
-0.012	1.827
-0.0203	1.828
-0.0263	1.829
-0.0353	1.83
-0.0368	1.831
-0.0308	1.832
-0.0195	1.833
-0.0068	1.834
0.0015	1.835
0.0067	1.836
0.0127	1.837
0.0172	1.838
0.021	1.839
0.0277	1.84
0.027	1.841
0.0195	1.842
0.012	1.843
0.006	1.844
-0.0053	1.845
-0.0143	1.846
-0.0195	1.847
-0.0218	1.848
-0.015	1.849
-0.0068	1.85
-0.0046	1.851
-0.006	1.852
-0.006	1.853
-0.0038	1.854
-0.0046	1.855
-0.0023	1.856
0.0037	1.857
0.0052	1.858
0.0052	1.859
0.003	1.86
-0.0046	1.861
-0.0091	1.862
-0.0098	1.863
-0.006	1.864
0.003	1.865
0.0127	1.866
0.0202	1.867
0.0195	1.868
0.0157	1.869
0.0142	1.87
0.0157	1.871
0.0112	1.872
0.009	1.873
0.0157	1.874
0.018	1.875
0.0082	1.876
-0.0083	1.877
-0.024	1.878
-0.0346	1.879
-0.0405	1.88
-0.0413	1.881
-0.0353	1.882
-0.0218	1.883
-0.012	1.884
-0.0053	1.885
0.0052	1.886
0.0112	1.887
0.0217	1.888
0.0315	1.889
0.0375	1.89
0.0367	1.891
0.0277	1.892
0.0157	1.893
0.0022	1.894
-0.0015	1.895
-0.006	1.896
-0.0158	1.897
-0.0195	1.898
-0.0158	1.899
-0.012	1.9
-0.0075	1.901
-0.0075	1.902
-0.0091	1.903
-0.012	1.904
-0.0098	1.905
0.0007	1.906
0.009	1.907
0.0127	1.908
0.015	1.909
0.0105	1.91
0.0007	1.911
-0.0083	1.912
-0.0181	1.913
-0.0203	1.914
-0.0053	1.915
0.0105	1.916
0.0165	1.917
0.015	1.918
0.0127	1.919
0.0105	1.92
0.0045	1.921
-0.0008	1.922
0.0015	1.923
0.0082	1.924
0.0037	1.925
-0.0053	1.926
-0.0083	1.927
-0.0083	1.928
-0.006	1.929
-0.0068	1.93
-0.0068	1.931
-0.0046	1.932
0.0015	1.933
-0.0008	1.934
-0.0046	1.935
-0.0053	1.936
-0.003	1.937
0.0007	1.938
-0.0015	1.939
-0.0008	1.94
0.0007	1.941
0.006	1.942
0.0112	1.943
0.0045	1.944
-0.003	1.945
-0.0143	1.946
-0.0195	1.947
-0.0173	1.948
-0.0105	1.949
-0.0023	1.95
0.003	1.951
0.012	1.952
0.018	1.953
0.018	1.954
0.0195	1.955
0.015	1.956
0.009	1.957
0.0045	1.958
-0.0008	1.959
-0.0046	1.96
-0.0068	1.961
-0.0083	1.962
-0.0091	1.963
-0.003	1.964
0.003	1.965
0.0082	1.966
0.0127	1.967
0.0105	1.968
0.0052	1.969
0.0	1.97
-0.0105	1.971
-0.0165	1.972
-0.015	1.973
-0.0098	1.974
-0.015	1.975
-0.0233	1.976
-0.024	1.977
-0.0263	1.978
-0.0285	1.979
-0.0293	1.98
-0.0181	1.981
0.0052	1.982
0.0255	1.983
0.0292	1.984
0.0322	1.985
0.036	1.986
0.036	1.987
0.0315	1.988
0.0067	1.989
-0.0075	1.99
-0.0053	1.991
-0.0068	1.992
0.0007	1.993
0.003	1.994
-0.0008	1.995
-0.0053	1.996
-0.0181	1.997
-0.0181	1.998
-0.0046	1.999
0.0105	2.0
0.0142	2.001
0.0157	2.002
0.0247	2.003
0.027	2.004
0.0277	2.005
0.0255	2.006
0.0292	2.007
0.0247	2.008
0.0067	2.009
-0.0135	2.01
-0.0285	2.011
-0.0338	2.012
-0.0375	2.013
-0.0338	2.014
-0.024	2.015
-0.012	2.016
-0.0128	2.017
-0.0195	2.018
-0.012	2.019
-0.0091	2.02
-0.0083	2.021
0.0	2.022
0.0067	2.023
0.006	2.024
0.006	2.025
0.0037	2.026
0.006	2.027
0.0112	2.028
0.0135	2.029
0.0022	2.03
-0.0218	2.031
-0.0346	2.032
-0.0346	2.033
-0.0315	2.034
-0.0278	2.035
-0.0195	2.036
-0.0008	2.037
0.0142	2.038
0.0345	2.039
0.0607	2.04
0.0727	2.041
0.075	2.042
0.0667	2.043
0.0435	2.044
0.0202	2.045
-0.0008	2.046
-0.0128	2.047
-0.0128	2.048
-0.012	2.049
-0.0128	2.05
-0.0128	2.051
-0.0143	2.052
-0.0195	2.053
-0.024	2.054
-0.0203	2.055
-0.0158	2.056
-0.0105	2.057
-0.0046	2.058
-0.006	2.059
-0.0091	2.06
-0.0165	2.061
-0.024	2.062
-0.0338	2.063
-0.0368	2.064
-0.0278	2.065
-0.0181	2.066
-0.0105	2.067
-0.0046	2.068
0.003	2.069
0.0097	2.07
0.0157	2.071
0.0217	2.072
0.039	2.073
0.0562	2.074
0.0592	2.075
0.054	2.076
0.033	2.077
0.0015	2.078
-0.021	2.079
-0.0368	2.08
-0.0428	2.081
-0.042	2.082
-0.0428	2.083
-0.0503	2.084
-0.0518	2.085
-0.039	2.086
-0.0263	2.087
-0.0218	2.088
-0.0091	2.089
0.0135	2.09
0.0337	2.091
0.0465	2.092
0.0442	2.093
0.0337	2.094
0.03	2.095
0.0255	2.096
0.0112	2.097
-0.0008	2.098
0.0022	2.099
0.0105	2.1
0.0157	2.101
0.024	2.102
0.0277	2.103
0.0315	2.104
0.039	2.105
0.0382	2.106
0.0277	2.107
0.0022	2.108
-0.0278	2.109
-0.054	2.11
-0.0773	2.111
-0.0938	2.112
-0.105	2.113
-0.1043	2.114
-0.0825	2.115
-0.0518	2.116
-0.0195	2.117
0.0195	2.118
0.06	2.119
0.099	2.12
0.129	2.121
0.1372	2.122
0.1215	2.123
0.1035	2.124
0.0832	2.125
0.0532	2.126
0.027	2.127
0.0007	2.128
-0.0203	2.129
-0.0428	2.13
-0.0593	2.131
-0.0615	2.132
-0.0645	2.133
-0.066	2.134
-0.06	2.135
-0.057	2.136
-0.0525	2.137
-0.042	2.138
-0.0293	2.139
-0.0075	2.14
0.0067	2.141
0.0187	2.142
0.027	2.143
0.0285	2.144
0.024	2.145
0.0052	2.146
-0.0068	2.147
-0.0128	2.148
-0.0135	2.149
-0.0091	2.15
-0.006	2.151
-0.0008	2.152
0.0067	2.153
0.0135	2.154
0.0157	2.155
0.0202	2.156
0.0292	2.157
0.0307	2.158
0.0202	2.159
0.012	2.16
0.0097	2.161
-0.006	2.162
-0.0263	2.163
-0.0428	2.164
-0.048	2.165
-0.039	2.166
-0.0346	2.167
-0.0233	2.168
-0.012	2.169
-0.0075	2.17
0.0052	2.171
0.021	2.172
0.0352	2.173
0.0532	2.174
0.0645	2.175
0.0525	2.176
0.0277	2.177
0.0135	2.178
0.0022	2.179
-0.0046	2.18
-0.0083	2.181
-0.0143	2.182
-0.0181	2.183
-0.0256	2.184
-0.0353	2.185
-0.045	2.186
-0.0495	2.187
-0.0533	2.188
-0.0488	2.189
-0.0383	2.19
-0.0398	2.191
-0.0346	2.192
-0.0233	2.193
-0.0068	2.194
0.0232	2.195
0.0517	2.196
0.0712	2.197
0.0772	2.198
0.0802	2.199
0.0892	2.2
0.093	2.201
0.0772	2.202
0.048	2.203
0.0315	2.204
0.0105	2.205
-0.0015	2.206
-0.0075	2.207
-0.0173	2.208
-0.0285	2.209
-0.0465	2.21
-0.0615	2.211
-0.0735	2.212
-0.0773	2.213
-0.0698	2.214
-0.0615	2.215
-0.0578	2.216
-0.0578	2.217
-0.0563	2.218
-0.042	2.219
-0.0113	2.22
0.0195	2.221
0.0352	2.222
0.042	2.223
0.0532	2.224
0.0615	2.225
0.069	2.226
0.0727	2.227
0.066	2.228
0.0382	2.229
0.0022	2.23
-0.0173	2.231
-0.033	2.232
-0.0346	2.233
-0.033	2.234
-0.0293	2.235
-0.0143	2.236
-0.003	2.237
0.0157	2.238
0.0367	2.239
0.0442	2.24
0.0307	2.241
0.0127	2.242
0.0015	2.243
-0.0053	2.244
-0.015	2.245
-0.024	2.246
-0.0278	2.247
-0.0413	2.248
-0.0518	2.249
-0.057	2.25
-0.054	2.251
-0.0405	2.252
-0.027	2.253
-0.012	2.254
0.009	2.255
0.0525	2.256
0.102	2.257
0.114	2.258
0.0967	2.259
0.063	2.26
0.0217	2.261
-0.006	2.262
-0.0203	2.263
-0.0218	2.264
-0.0188	2.265
-0.0105	2.266
-0.0143	2.267
-0.0278	2.268
-0.033	2.269
-0.0293	2.27
-0.0248	2.271
-0.024	2.272
-0.0158	2.273
-0.0143	2.274
-0.0165	2.275
-0.006	2.276
-0.0008	2.277
0.0045	2.278
0.009	2.279
0.0112	2.28
0.0142	2.281
0.0202	2.282
0.0157	2.283
0.0067	2.284
0.0045	2.285
0.0045	2.286
0.0067	2.287
0.0015	2.288
0.0007	2.289
0.0015	2.29
-0.0083	2.291
-0.0225	2.292
-0.0398	2.293
-0.0593	2.294
-0.0645	2.295
-0.0608	2.296
-0.0533	2.297
-0.039	2.298
-0.0233	2.299
0.0007	2.3
0.0232	2.301
0.0577	2.302
0.0982	2.303
0.099	2.304
0.0847	2.305
0.0577	2.306
0.033	2.307
0.021	2.308
0.0045	2.309
-0.003	2.31
0.0007	2.311
0.0022	2.312
0.0007	2.313
0.0015	2.314
0.006	2.315
0.0022	2.316
-0.0158	2.317
-0.0278	2.318
-0.0315	2.319
-0.0323	2.32
-0.0308	2.321
-0.0323	2.322
-0.024	2.323
-0.0165	2.324
-0.024	2.325
-0.0315	2.326
-0.0323	2.327
-0.0375	2.328
-0.0495	2.329
-0.0578	2.33
-0.0465	2.331
-0.0135	2.332
0.0255	2.333
0.0517	2.334
0.0547	2.335
0.0682	2.336
0.0915	2.337
0.1005	2.338
0.099	2.339
0.0712	2.34
0.0262	2.341
-0.0233	2.342
-0.0728	2.343
-0.1043	2.344
-0.1043	2.345
-0.0795	2.346
-0.0436	2.347
-0.003	2.348
0.0457	2.349
0.1012	2.35
0.1305	2.351
0.1267	2.352
0.0937	2.353
0.0517	2.354
0.0202	2.355
-0.0068	2.356
-0.03	2.357
-0.0495	2.358
-0.0691	2.359
-0.0871	2.36
-0.0915	2.361
-0.0893	2.362
-0.0721	2.363
-0.0368	2.364
-0.0046	2.365
0.024	2.366
0.0405	2.367
0.042	2.368
0.0442	2.369
0.0577	2.37
0.0577	2.371
0.0435	2.372
0.0457	2.373
0.0442	2.374
0.0247	2.375
0.0015	2.376
-0.0263	2.377
-0.048	2.378
-0.0615	2.379
-0.0615	2.38
-0.0653	2.381
-0.0578	2.382
-0.027	2.383
0.0	2.384
0.0075	2.385
0.0007	2.386
0.0142	2.387
0.0345	2.388
0.048	2.389
0.0495	2.39
0.0352	2.391
0.0142	2.392
-0.0015	2.393
-0.0105	2.394
-0.0233	2.395
-0.0353	2.396
-0.048	2.397
-0.0465	2.398
-0.0353	2.399
-0.0285	2.4
-0.0233	2.401
-0.0248	2.402
-0.0143	2.403
0.0045	2.404
0.018	2.405
0.0225	2.406
0.0157	2.407
0.0052	2.408
-0.0181	2.409
-0.0503	2.41
-0.075	2.411
-0.0885	2.412
-0.0788	2.413
-0.0518	2.414
-0.0015	2.415
0.048	2.416
0.0765	2.417
0.1125	2.418
0.1432	2.419
0.1447	2.42
0.1192	2.421
0.0877	2.422
0.063	2.423
0.0405	2.424
0.0217	2.425
-0.0068	2.426
-0.0361	2.427
-0.0615	2.428
-0.0818	2.429
-0.0938	2.43
-0.09	2.431
-0.0615	2.432
-0.027	2.433
0.0142	2.434
0.0427	2.435
0.0495	2.436
0.0405	2.437
0.0225	2.438
0.0135	2.439
0.0105	2.44
0.0045	2.441
-0.0091	2.442
-0.024	2.443
-0.0233	2.444
-0.0128	2.445
-0.0091	2.446
-0.015	2.447
-0.027	2.448
-0.0375	2.449
-0.0458	2.45
-0.0668	2.451
-0.0878	2.452
-0.09	2.453
-0.0743	2.454
-0.0593	2.455
-0.0511	2.456
-0.0233	2.457
0.0337	2.458
0.105	2.459
0.1447	2.46
0.1275	2.461
0.1042	2.462
0.0967	2.463
0.0877	2.464
0.0817	2.465
0.0705	2.466
0.042	2.467
0.0097	2.468
-0.0053	2.469
0.0015	2.47
0.0067	2.471
-0.0128	2.472
-0.0323	2.473
-0.0503	2.474
-0.0735	2.475
-0.09	2.476
-0.105	2.477
-0.1088	2.478
-0.1088	2.479
-0.1178	2.48
-0.129	2.481
-0.1215	2.482
-0.0975	2.483
