Vastus medialis (mV)	Time (ms)
0.0015	0.166
0.0022	0.167
0.0045	0.168
0.0045	0.169
0.006	0.17
0.0165	0.171
0.012	0.172
-0.0105	0.173
-0.027	0.174
-0.03	0.175
-0.0398	0.176
-0.0443	0.177
-0.0413	0.178
-0.0338	0.179
-0.0015	0.18
0.0292	0.181
0.0382	0.182
0.0525	0.183
0.0615	0.184
0.0465	0.185
0.0217	0.186
0.0232	0.187
0.024	0.188
0.0015	0.189
-0.0008	0.19
-0.003	0.191
-0.0098	0.192
-0.0128	0.193
-0.0256	0.194
-0.0353	0.195
-0.0353	0.196
-0.03	0.197
-0.0233	0.198
-0.0068	0.199
0.0052	0.2
0.0067	0.201
0.0142	0.202
0.012	0.203
-0.0083	0.204
-0.0143	0.205
0.003	0.206
0.0075	0.207
0.0097	0.208
0.009	0.209
-0.0105	0.21
-0.0195	0.211
-0.0278	0.212
-0.0428	0.213
-0.042	0.214
-0.0203	0.215
0.0142	0.216
0.0667	0.217
0.105	0.218
0.0892	0.219
0.0502	0.22
0.0232	0.221
0.0052	0.222
-0.0158	0.223
-0.039	0.224
-0.0503	0.225
-0.0548	0.226
-0.0495	0.227
-0.0195	0.228
-0.0091	0.229
-0.0233	0.23
-0.0218	0.231
-0.0181	0.232
-0.0181	0.233
-0.0256	0.234
-0.0218	0.235
-0.0023	0.236
0.0195	0.237
0.036	0.238
0.048	0.239
0.0457	0.24
0.015	0.241
0.012	0.242
0.0217	0.243
0.0442	0.244
0.0615	0.245
0.0382	0.246
0.0127	0.247
-0.0053	0.248
-0.0165	0.249
-0.0278	0.25
-0.0323	0.251
-0.0308	0.252
-0.0308	0.253
-0.045	0.254
-0.0675	0.255
-0.0765	0.256
-0.09	0.257
-0.084	0.258
-0.0548	0.259
-0.0165	0.26
0.024	0.261
0.054	0.262
0.1102	0.263
0.1395	0.264
0.1087	0.265
0.0802	0.266
0.0577	0.267
0.0397	0.268
0.0307	0.269
0.0142	0.27
-0.0023	0.271
-0.027	0.272
-0.054	0.273
-0.0623	0.274
-0.0465	0.275
-0.0315	0.276
-0.0315	0.277
-0.027	0.278
-0.021	0.279
-0.0128	0.28
-0.0091	0.281
-0.0203	0.282
-0.0375	0.283
-0.042	0.284
-0.0233	0.285
-0.003	0.286
-0.003	0.287
-0.0008	0.288
0.0105	0.289
0.0097	0.29
0.0165	0.291
0.0277	0.292
0.0255	0.293
0.0127	0.294
0.003	0.295
-0.0046	0.296
-0.0195	0.297
-0.0413	0.298
-0.0555	0.299
-0.033	0.3
0.0172	0.301
0.0427	0.302
0.018	0.303
0.0007	0.304
0.0045	0.305
0.0067	0.306
0.0142	0.307
0.0172	0.308
0.0187	0.309
0.009	0.31
0.0045	0.311
0.0037	0.312
-0.0008	0.313
0.009	0.314
0.0075	0.315
0.0105	0.316
0.0195	0.317
0.0142	0.318
0.0045	0.319
-0.0046	0.32
0.003	0.321
-0.0023	0.322
-0.0203	0.323
-0.0233	0.324
-0.0308	0.325
-0.0368	0.326
-0.0353	0.327
-0.0256	0.328
-0.0233	0.329
-0.0338	0.33
-0.0278	0.331
-0.0091	0.332
0.0067	0.333
0.0142	0.334
0.021	0.335
0.018	0.336
0.0142	0.337
0.0142	0.338
0.012	0.339
0.0247	0.34
0.0345	0.341
0.0367	0.342
0.033	0.343
0.0255	0.344
0.0202	0.345
0.0127	0.346
0.0127	0.347
0.009	0.348
0.0007	0.349
0.0	0.35
0.0007	0.351
0.0007	0.352
0.012	0.353
0.0097	0.354
-0.0008	0.355
-0.0105	0.356
-0.0225	0.357
-0.0368	0.358
-0.0623	0.359
-0.0788	0.36
-0.078	0.361
-0.0593	0.362
-0.0233	0.363
0.015	0.364
0.042	0.365
0.051	0.366
0.0442	0.367
0.0405	0.368
0.0322	0.369
0.0022	0.37
-0.0113	0.371
-0.0143	0.372
-0.024	0.373
-0.027	0.374
-0.0225	0.375
-0.0023	0.376
0.0052	0.377
-0.006	0.378
-0.0128	0.379
-0.0195	0.38
-0.0195	0.381
-0.0143	0.382
-0.0143	0.383
-0.0143	0.384
-0.0105	0.385
-0.0158	0.386
-0.0195	0.387
-0.0053	0.388
-0.0008	0.389
-0.0068	0.39
0.0022	0.391
0.0105	0.392
0.009	0.393
0.018	0.394
0.0292	0.395
0.0397	0.396
0.0412	0.397
0.027	0.398
0.0007	0.399
-0.021	0.4
-0.027	0.401
-0.012	0.402
0.0007	0.403
0.0165	0.404
0.0277	0.405
0.0082	0.406
-0.0181	0.407
-0.0256	0.408
-0.006	0.409
0.015	0.41
0.0217	0.411
0.0285	0.412
0.0427	0.413
0.0465	0.414
0.0337	0.415
0.024	0.416
0.0127	0.417
0.0007	0.418
-0.0195	0.419
-0.0488	0.42
-0.057	0.421
-0.0473	0.422
-0.048	0.423
-0.0353	0.424
-0.0181	0.425
-0.0091	0.426
0.012	0.427
0.0315	0.428
0.0367	0.429
0.027	0.43
0.0225	0.431
0.012	0.432
0.0015	0.433
-0.0015	0.434
-0.0053	0.435
-0.0053	0.436
-0.0091	0.437
-0.0038	0.438
0.009	0.439
0.0225	0.44
0.0202	0.441
0.0067	0.442
0.0015	0.443
-0.0091	0.444
-0.0361	0.445
-0.0683	0.446
-0.0675	0.447
-0.057	0.448
-0.0608	0.449
-0.0346	0.45
0.0022	0.451
0.0352	0.452
0.075	0.453
0.1065	0.454
0.1102	0.455
0.066	0.456
0.015	0.457
-0.0203	0.458
-0.042	0.459
-0.0668	0.46
-0.0803	0.461
-0.0623	0.462
-0.0518	0.463
-0.0293	0.464
-0.012	0.465
0.0022	0.466
0.0247	0.467
0.033	0.468
0.0352	0.469
0.0217	0.47
0.0337	0.471
0.048	0.472
0.0375	0.473
0.0195	0.474
0.0015	0.475
-0.0173	0.476
-0.0353	0.477
-0.0188	0.478
-0.0038	0.479
-0.0181	0.48
-0.0165	0.481
0.003	0.482
0.018	0.483
0.0232	0.484
0.0	0.485
-0.0188	0.486
-0.042	0.487
-0.093	0.488
-0.0938	0.489
-0.063	0.49
-0.0308	0.491
0.0217	0.492
0.084	0.493
0.132	0.494
0.1447	0.495
0.1312	0.496
0.1132	0.497
0.0802	0.498
0.0007	0.499
-0.0593	0.5
-0.0706	0.501
-0.06	0.502
-0.0428	0.503
-0.045	0.504
-0.033	0.505
-0.0233	0.506
-0.012	0.507
-0.012	0.508
-0.0181	0.509
-0.0068	0.51
-0.0135	0.511
-0.0203	0.512
-0.024	0.513
-0.03	0.514
-0.0436	0.515
-0.0833	0.516
-0.1313	0.517
-0.1365	0.518
-0.1013	0.519
-0.066	0.52
-0.0413	0.521
-0.0428	0.522
-0.021	0.523
0.0195	0.524
0.0435	0.525
0.129	0.526
0.1912	0.527
0.1837	0.528
0.18	0.529
0.1365	0.53
0.0832	0.531
0.018	0.532
-0.0278	0.533
-0.0315	0.534
-0.0488	0.535
-0.0465	0.536
-0.0315	0.537
-0.0233	0.538
-0.0278	0.539
-0.0158	0.54
0.012	0.541
0.012	0.542
-0.0068	0.543
-0.0293	0.544
-0.0383	0.545
-0.0458	0.546
-0.0465	0.547
-0.0383	0.548
-0.0105	0.549
0.0255	0.55
0.0457	0.551
0.0667	0.552
0.0742	0.553
0.063	0.554
0.0495	0.555
0.0457	0.556
0.0135	0.557
-0.021	0.558
-0.0128	0.559
-0.0203	0.56
-0.039	0.561
-0.0728	0.562
-0.12	0.563
-0.1253	0.564
-0.1028	0.565
-0.0743	0.566
-0.0473	0.567
-0.024	0.568
-0.0105	0.569
-0.0008	0.57
0.039	0.571
0.084	0.572
0.1215	0.573
0.15	0.574
0.159	0.575
0.1335	0.576
0.0607	0.577
-0.0308	0.578
-0.1133	0.579
-0.1396	0.58
-0.0833	0.581
-0.0188	0.582
0.069	0.583
0.1507	0.584
0.1432	0.585
0.0967	0.586
0.0165	0.587
-0.0706	0.588
-0.1125	0.589
-0.099	0.59
-0.081	0.591
-0.1043	0.592
-0.0953	0.593
-0.066	0.594
-0.0645	0.595
-0.0443	0.596
-0.0008	0.597
0.021	0.598
0.039	0.599
0.0465	0.6
0.0135	0.601
-0.06	0.602
-0.117	0.603
-0.1125	0.604
-0.063	0.605
0.0367	0.606
0.1237	0.607
0.1537	0.608
0.1522	0.609
0.108	0.61
0.0435	0.611
-0.0555	0.612
-0.1493	0.613
-0.1853	0.614
-0.135	0.615
-0.0443	0.616
0.0472	0.617
0.1575	0.618
0.225	0.619
0.2332	0.62
0.2025	0.621
0.144	0.622
0.063	0.623
0.0067	0.624
-0.0353	0.625
-0.0721	0.626
-0.0885	0.627
-0.1028	0.628
-0.0825	0.629
-0.0803	0.63
-0.0743	0.631
-0.063	0.632
-0.0608	0.633
-0.0346	0.634
0.003	0.635
0.0345	0.636
0.0352	0.637
0.0127	0.638
-0.0113	0.639
-0.0518	0.64
-0.1013	0.641
-0.1058	0.642
-0.0503	0.643
-0.0128	0.644
-0.021	0.645
0.009	0.646
0.0532	0.647
0.0502	0.648
0.0052	0.649
-0.0458	0.65
-0.0623	0.651
-0.0848	0.652
-0.0503	0.653
0.0	0.654
-0.0015	0.655
0.0367	0.656
0.0765	0.657
0.0825	0.658
0.0705	0.659
0.0532	0.66
-0.0015	0.661
-0.0645	0.662
-0.063	0.663
-0.0361	0.664
-0.0315	0.665
-0.0285	0.666
0.0277	0.667
0.0675	0.668
0.069	0.669
0.0615	0.67
0.0697	0.671
0.1027	0.672
0.0975	0.673
0.0555	0.674
-0.0383	0.675
-0.1006	0.676
-0.063	0.677
-0.0203	0.678
-0.0638	0.679
-0.0743	0.68
-0.0225	0.681
-0.0135	0.682
0.0187	0.683
0.003	0.684
-0.0233	0.685
0.0277	0.686
0.0742	0.687
0.0742	0.688
0.0757	0.689
0.0555	0.69
-0.0053	0.691
0.0045	0.692
0.012	0.693
-0.0195	0.694
-0.0083	0.695
-0.033	0.696
-0.1283	0.697
-0.1673	0.698
-0.054	0.699
0.0562	0.7
0.1237	0.701
0.192	0.702
0.186	0.703
0.1612	0.704
0.093	0.705
0.0112	0.706
-0.075	0.707
-0.1298	0.708
-0.0915	0.709
-0.0353	0.71
-0.027	0.711
-0.0495	0.712
-0.0833	0.713
-0.117	0.714
-0.1118	0.715
-0.1065	0.716
-0.0953	0.717
-0.0578	0.718
0.0015	0.719
0.0142	0.72
0.0075	0.721
0.0465	0.722
0.0405	0.723
0.024	0.724
0.0277	0.725
0.024	0.726
-0.0105	0.727
-0.0555	0.728
-0.078	0.729
-0.0585	0.73
0.03	0.731
0.0705	0.732
0.0577	0.733
0.0345	0.734
-0.0158	0.735
-0.0706	0.736
-0.0743	0.737
-0.0818	0.738
-0.192	0.739
-0.2258	0.74
-0.1568	0.741
-0.0608	0.742
0.0465	0.743
0.1327	0.744
0.1785	0.745
0.1575	0.746
0.171	0.747
0.207	0.748
0.2182	0.749
0.222	0.75
0.2287	0.751
0.2175	0.752
0.1687	0.753
0.1177	0.754
0.0765	0.755
0.0142	0.756
-0.0233	0.757
-0.0293	0.758
-0.0443	0.759
-0.0871	0.76
-0.1643	0.761
-0.1988	0.762
-0.2273	0.763
-0.2408	0.764
-0.222	0.765
-0.222	0.766
-0.1988	0.767
-0.129	0.768
-0.0398	0.769
0.0075	0.77
0.0772	0.771
0.1515	0.772
0.1815	0.773
0.1912	0.774
0.0997	0.775
-0.0188	0.776
-0.0623	0.777
-0.021	0.778
0.0352	0.779
0.0367	0.78
-0.0495	0.781
-0.1688	0.782
-0.2168	0.783
-0.1628	0.784
-0.054	0.785
-0.0735	0.786
-0.1515	0.787
-0.1253	0.788
-0.0645	0.789
0.0645	0.79
0.2512	0.791
0.3157	0.792
0.3345	0.793
0.3877	0.794
0.336	0.795
0.225	0.796
0.1882	0.797
0.1522	0.798
0.039	0.799
-0.0293	0.8
-0.093	0.801
-0.1748	0.802
-0.2325	0.803
-0.3315	0.804
-0.3705	0.805
-0.3683	0.806
-0.2723	0.807
-0.1118	0.808
-0.0203	0.809
0.0397	0.81
0.0667	0.811
0.1027	0.812
0.1245	0.813
0.1545	0.814
0.1605	0.815
0.1447	0.816
0.2227	0.817
0.2475	0.818
0.1447	0.819
0.039	0.82
-0.048	0.821
-0.1095	0.822
-0.1343	0.823
-0.135	0.824
-0.1703	0.825
-0.2723	0.826
-0.2738	0.827
-0.1815	0.828
-0.0953	0.829
-0.0188	0.83
-0.0203	0.831
-0.0218	0.832
-0.0278	0.833
-0.0465	0.834
0.0667	0.835
0.2385	0.836
0.2287	0.837
0.0877	0.838
-0.0315	0.839
-0.0675	0.84
-0.0308	0.841
-0.0323	0.842
0.0097	0.843
0.1785	0.844
0.3367	0.845
0.384	0.846
0.3292	0.847
0.2032	0.848
0.1087	0.849
0.054	0.85
0.0	0.851
-0.042	0.852
-0.0998	0.853
-0.1545	0.854
-0.2573	0.855
-0.3855	0.856
-0.4568	0.857
-0.5033	0.858
-0.5213	0.859
-0.3833	0.86
-0.1763	0.861
-0.0495	0.862
0.15	0.863
0.4035	0.864
0.5895	0.865
0.642	0.866
0.4582	0.867
0.21	0.868
0.0367	0.869
-0.1155	0.87
-0.1073	0.871
0.0577	0.872
0.1575	0.873
0.162	0.874
0.1215	0.875
0.0142	0.876
-0.1523	0.877
-0.2678	0.878
-0.3195	0.879
-0.2985	0.88
-0.186	0.881
-0.1283	0.882
-0.0765	0.883
-0.063	0.884
-0.1058	0.885
-0.0691	0.886
-0.0181	0.887
0.0187	0.888
0.012	0.889
-0.0143	0.89
-0.033	0.891
-0.0293	0.892
0.012	0.893
-0.0143	0.894
-0.057	0.895
-0.0428	0.896
0.0427	0.897
0.1042	0.898
0.1732	0.899
0.2955	0.9
0.315	0.901
0.21	0.902
0.069	0.903
0.0345	0.904
-0.015	0.905
-0.0653	0.906
-0.066	0.907
-0.084	0.908
-0.0691	0.909
-0.0473	0.91
-0.0053	0.911
0.0615	0.912
0.1395	0.913
0.1425	0.914
0.09	0.915
-0.0008	0.916
-0.0405	0.917
-0.0405	0.918
-0.078	0.919
-0.012	0.92
0.0307	0.921
0.0412	0.922
-0.0023	0.923
-0.075	0.924
-0.0593	0.925
-0.1006	0.926
-0.1088	0.927
-0.1065	0.928
-0.12	0.929
-0.0803	0.93
-0.057	0.931
-0.042	0.932
-0.057	0.933
-0.1538	0.934
-0.246	0.935
-0.1658	0.936
-0.0353	0.937
0.0487	0.938
0.129	0.939
0.1117	0.94
0.0645	0.941
0.0547	0.942
0.0457	0.943
0.0352	0.944
-0.0091	0.945
-0.0818	0.946
-0.084	0.947
0.0015	0.948
0.135	0.949
0.2557	0.95
0.3285	0.951
0.3165	0.952
0.1252	0.953
-0.0256	0.954
-0.042	0.955
-0.0615	0.956
0.009	0.957
0.0742	0.958
0.1012	0.959
0.0997	0.96
0.0225	0.961
-0.0046	0.962
-0.0158	0.963
-0.0256	0.964
-0.039	0.965
-0.0495	0.966
-0.0413	0.967
-0.024	0.968
-0.012	0.969
-0.0158	0.97
-0.0458	0.971
-0.1515	0.972
-0.1853	0.973
-0.1726	0.974
-0.2588	0.975
-0.2918	0.976
-0.1703	0.977
-0.1013	0.978
-0.1013	0.979
-0.0668	0.98
0.0217	0.981
0.1507	0.982
0.2272	0.983
0.321	0.984
0.3532	0.985
0.2565	0.986
0.1215	0.987
-0.0518	0.988
-0.2003	0.989
-0.228	0.99
-0.1433	0.991
-0.042	0.992
0.1005	0.993
0.216	0.994
0.1657	0.995
0.0157	0.996
-0.1028	0.997
-0.2055	0.998
-0.2198	0.999
-0.1125	1.0
-0.0488	1.001
-0.024	1.002
0.012	1.003
0.0045	1.004
0.0405	1.005
0.1897	1.006
0.2362	1.007
0.1477	1.008
0.0	1.009
-0.1328	1.01
-0.207	1.011
-0.2063	1.012
-0.1485	1.013
-0.1305	1.014
-0.0436	1.015
0.075	1.016
0.1777	1.017
0.2137	1.018
0.1177	1.019
0.093	1.02
0.0855	1.021
-0.0263	1.022
-0.1508	1.023
-0.2235	1.024
-0.1365	1.025
0.0525	1.026
0.1192	1.027
-0.0428	1.028
-0.1088	1.029
0.078	1.03
0.1912	1.031
0.303	1.032
0.4147	1.033
0.3945	1.034
0.2445	1.035
0.012	1.036
-0.1815	1.037
-0.321	1.038
-0.3098	1.039
-0.15	1.04
-0.0113	1.041
0.0757	1.042
0.1297	1.043
0.0742	1.044
-0.057	1.045
-0.1711	1.046
-0.2198	1.047
-0.2468	1.048
-0.249	1.049
-0.1711	1.05
-0.114	1.051
-0.0405	1.052
0.0525	1.053
0.0952	1.054
0.1492	1.055
0.1417	1.056
0.0465	1.057
-0.063	1.058
-0.1073	1.059
-0.0825	1.06
-0.0181	1.061
0.0945	1.062
0.174	1.063
0.1627	1.064
0.039	1.065
-0.0383	1.066
0.0165	1.067
-0.0008	1.068
-0.054	1.069
-0.105	1.07
-0.1065	1.071
0.0007	1.072
0.06	1.073
0.1282	1.074
0.144	1.075
0.1185	1.076
0.1072	1.077
0.0232	1.078
-0.0443	1.079
-0.081	1.08
-0.1125	1.081
-0.0758	1.082
0.0615	1.083
0.141	1.084
0.1192	1.085
0.033	1.086
-0.0458	1.087
-0.0578	1.088
-0.0518	1.089
0.012	1.09
0.039	1.091
0.006	1.092
-0.1013	1.093
-0.2123	1.094
-0.18	1.095
-0.1118	1.096
0.0165	1.097
0.135	1.098
0.1215	1.099
0.0375	1.1
-0.0765	1.101
-0.1125	1.102
-0.0398	1.103
0.03	1.104
0.0247	1.105
-0.0188	1.106
-0.0856	1.107
-0.1411	1.108
-0.0706	1.109
0.012	1.11
0.0195	1.111
0.057	1.112
0.096	1.113
0.1305	1.114
0.1792	1.115
0.1935	1.116
0.156	1.117
0.0915	1.118
0.0277	1.119
-0.0068	1.12
-0.027	1.121
-0.0473	1.122
-0.0615	1.123
-0.0856	1.124
-0.108	1.125
-0.1575	1.126
-0.2205	1.127
-0.2235	1.128
-0.2123	1.129
-0.1853	1.13
-0.0975	1.131
-0.0128	1.132
0.0757	1.133
0.1665	1.134
0.2317	1.135
0.2745	1.136
0.261	1.137
0.1717	1.138
0.1162	1.139
0.081	1.14
0.027	1.141
-0.0135	1.142
-0.0668	1.143
-0.0323	1.144
-0.0173	1.145
-0.0398	1.146
-0.09	1.147
-0.2108	1.148
-0.2715	1.149
-0.2925	1.15
-0.1575	1.151
0.045	1.152
0.1552	1.153
0.222	1.154
0.1762	1.155
0.135	1.156
0.1252	1.157
0.0952	1.158
0.084	1.159
0.0772	1.16
0.057	1.161
0.0247	1.162
-0.0015	1.163
-0.0338	1.164
-0.0691	1.165
-0.0691	1.166
-0.0458	1.167
-0.0405	1.168
-0.033	1.169
-0.024	1.17
-0.0525	1.171
-0.0818	1.172
-0.063	1.173
-0.0525	1.174
-0.0518	1.175
-0.0158	1.176
0.0045	1.177
-0.0008	1.178
-0.0181	1.179
-0.039	1.18
0.003	1.181
0.0465	1.182
0.0255	1.183
-0.0263	1.184
-0.1485	1.185
-0.1928	1.186
-0.0863	1.187
0.012	1.188
0.099	1.189
0.1042	1.19
0.0825	1.191
0.0825	1.192
0.0225	1.193
-0.003	1.194
0.027	1.195
0.0495	1.196
0.0592	1.197
0.0622	1.198
0.0352	1.199
-0.0338	1.2
-0.057	1.201
-0.0233	1.202
0.0105	1.203
0.0472	1.204
0.054	1.205
0.018	1.206
-0.0615	1.207
-0.1426	1.208
-0.1493	1.209
-0.0878	1.21
-0.0181	1.211
0.072	1.212
0.1597	1.213
0.159	1.214
0.084	1.215
0.033	1.216
0.039	1.217
0.057	1.218
0.051	1.219
-0.0075	1.22
-0.0383	1.221
-0.0585	1.222
-0.0691	1.223
-0.045	1.224
-0.039	1.225
-0.0068	1.226
-0.0053	1.227
-0.0405	1.228
-0.0503	1.229
-0.0346	1.23
-0.0278	1.231
-0.003	1.232
0.0292	1.233
0.0202	1.234
0.0292	1.235
-0.027	1.236
-0.1043	1.237
-0.0758	1.238
-0.0443	1.239
-0.0346	1.24
-0.0436	1.241
-0.1178	1.242
-0.1515	1.243
-0.0713	1.244
-0.0023	1.245
0.0367	1.246
0.1305	1.247
0.2422	1.248
0.273	1.249
0.255	1.25
0.2212	1.251
0.1312	1.252
0.057	1.253
0.0045	1.254
-0.0728	1.255
-0.1335	1.256
-0.15	1.257
-0.1088	1.258
-0.039	1.259
0.0352	1.26
0.078	1.261
0.0892	1.262
0.0555	1.263
-0.024	1.264
-0.0893	1.265
-0.1298	1.266
-0.1418	1.267
-0.1396	1.268
-0.1441	1.269
-0.096	1.27
-0.0083	1.271
0.0405	1.272
0.0697	1.273
0.093	1.274
0.0885	1.275
0.0397	1.276
0.0045	1.277
-0.012	1.278
-0.0691	1.279
-0.1118	1.28
-0.0953	1.281
-0.0668	1.282
-0.0165	1.283
-0.003	1.284
-0.0405	1.285
-0.0083	1.286
0.0292	1.287
0.0675	1.288
0.0862	1.289
0.0142	1.29
-0.0203	1.291
-0.0248	1.292
-0.0608	1.293
-0.0233	1.294
0.0615	1.295
0.0922	1.296
0.123	1.297
0.1237	1.298
0.0922	1.299
0.0472	1.3
0.0127	1.301
0.0105	1.302
-0.0105	1.303
-0.0293	1.304
-0.075	1.305
-0.108	1.306
-0.1193	1.307
-0.114	1.308
-0.084	1.309
-0.054	1.31
0.0247	1.311
0.0862	1.312
0.0877	1.313
0.081	1.314
0.084	1.315
0.0652	1.316
-0.0143	1.317
-0.1163	1.318
-0.15	1.319
-0.0908	1.32
-0.0195	1.321
0.0705	1.322
0.141	1.323
0.15	1.324
0.1305	1.325
0.1095	1.326
0.0727	1.327
0.0135	1.328
-0.0256	1.329
-0.0893	1.33
-0.1411	1.331
-0.0983	1.332
-0.0225	1.333
0.0052	1.334
-0.0008	1.335
-0.033	1.336
-0.0653	1.337
-0.0608	1.338
-0.0135	1.339
0.048	1.34
0.0697	1.341
0.0217	1.342
-0.0645	1.343
-0.1373	1.344
-0.2145	1.345
-0.2048	1.346
-0.0495	1.347
0.1005	1.348
0.189	1.349
0.1972	1.35
0.168	1.351
0.1365	1.352
0.0675	1.353
0.0232	1.354
-0.0046	1.355
-0.024	1.356
-0.0428	1.357
-0.0825	1.358
-0.0803	1.359
-0.0975	1.36
-0.1043	1.361
-0.0428	1.362
0.0127	1.363
0.0675	1.364
0.0847	1.365
0.0877	1.366
0.1117	1.367
0.1035	1.368
0.0607	1.369
0.027	1.37
0.0195	1.371
0.0045	1.372
-0.0293	1.373
-0.042	1.374
-0.0458	1.375
-0.0465	1.376
-0.0436	1.377
-0.0495	1.378
-0.0533	1.379
-0.0555	1.38
-0.0555	1.381
-0.0593	1.382
-0.0563	1.383
-0.0465	1.384
-0.039	1.385
-0.027	1.386
-0.0353	1.387
-0.0458	1.388
-0.0436	1.389
-0.0383	1.39
-0.0008	1.391
0.045	1.392
0.0592	1.393
0.075	1.394
0.066	1.395
0.0247	1.396
-0.027	1.397
-0.0533	1.398
-0.0008	1.399
0.0555	1.4
0.0877	1.401
0.1102	1.402
0.0735	1.403
0.0352	1.404
0.0217	1.405
0.0082	1.406
-0.012	1.407
-0.0353	1.408
-0.033	1.409
-0.0143	1.41
0.0105	1.411
0.0307	1.412
0.0045	1.413
-0.0383	1.414
-0.0353	1.415
-0.0315	1.416
-0.0188	1.417
-0.0068	1.418
-0.0353	1.419
-0.0818	1.42
-0.1763	1.421
-0.2183	1.422
-0.093	1.423
0.0817	1.424
0.2212	1.425
0.2932	1.426
0.2445	1.427
0.1402	1.428
0.0435	1.429
-0.0195	1.43
-0.0383	1.431
-0.0413	1.432
-0.0555	1.433
-0.0683	1.434
-0.0706	1.435
-0.0645	1.436
-0.0825	1.437
-0.1148	1.438
-0.0743	1.439
-0.0015	1.44
0.0262	1.441
0.0225	1.442
-0.0023	1.443
-0.0068	1.444
-0.003	1.445
-0.0038	1.446
0.0172	1.447
0.042	1.448
0.039	1.449
0.024	1.45
0.027	1.451
0.0165	1.452
0.0067	1.453
0.0052	1.454
-0.024	1.455
-0.0645	1.456
-0.1088	1.457
-0.1065	1.458
-0.0608	1.459
-0.0256	1.46
0.0045	1.461
0.018	1.462
0.0487	1.463
0.084	1.464
0.0855	1.465
0.0847	1.466
0.084	1.467
0.0915	1.468
0.0742	1.469
0.0397	1.47
0.0105	1.471
-0.0015	1.472
-0.0068	1.473
-0.0338	1.474
-0.0428	1.475
-0.0413	1.476
-0.0383	1.477
-0.0353	1.478
-0.0346	1.479
-0.0203	1.48
-0.0105	1.481
-0.0158	1.482
-0.0165	1.483
-0.0218	1.484
-0.0443	1.485
-0.0578	1.486
-0.045	1.487
-0.0195	1.488
0.0127	1.489
0.0382	1.49
0.0345	1.491
0.0045	1.492
-0.027	1.493
-0.0353	1.494
-0.0105	1.495
0.018	1.496
0.0225	1.497
0.027	1.498
0.0292	1.499
